timestamp,candidate_id,params_hash,split,sr_net,n_obs
2026-07-20T00:09:45+00:00,g2_gen3,36e5933118f1d4d7,train_g2_equities5,-3.497301,12286
2026-07-20T00:09:48+00:00,g2_gen3,a590a1835606de24,train_g2_equities5,-2.943588,12317
2026-07-20T00:09:51+00:00,g2_gen3,37113c6aabebe542,train_g2_equities5,-4.533933,12358
2026-07-20T00:09:54+00:00,g2_gen3,c623d1e2f6c368ff,train_g2_equities5,-0.564325,9302
2026-07-20T00:09:57+00:00,g2_gen3,76293d8a5f53ffc8,train_g2_equities5,-2.645502,12349
2026-07-20T00:10:00+00:00,g2_gen3,a9fe033c5217e1e4,train_g2_equities5,-0.097592,12337
2026-07-20T00:10:03+00:00,g2_gen3,ce389f8780023de0,train_g2_equities5,-0.526963,12258
2026-07-20T00:10:09+00:00,g2_gen3,6807ef3cf6c4a191,train_g2_equities5,0.900149,12267
2026-07-20T00:10:12+00:00,g2_gen3,3c6d9ba5fdaa9df9,train_g2_equities5,-1.692277,12350
2026-07-20T00:10:16+00:00,g2_gen3,edb341f1da21e901,train_g2_equities5,-0.637634,12307
2026-07-20T00:10:19+00:00,g2_gen3,2770e8b33c7a2851,train_g2_equities5,0.814391,12328
2026-07-20T00:10:22+00:00,g2_gen3,6807ef3cf6c4a191,train_g2_equities5,-0.292216,12267
2026-07-20T00:10:25+00:00,g2_gen3,610995da8b16904f,train_g2_equities5,-3.579666,12338
2026-07-20T00:10:29+00:00,g2_gen3,a99844019cbfdf03,train_g2_equities5,nan,0
2026-07-20T00:10:32+00:00,g2_gen3,2e34d4baa4b36cba,train_g2_equities5,0.06236,12308
2026-07-20T00:10:37+00:00,g2_gen3,bae9d1bcf93a9e76,train_g2_equities5,0.64969,12306
2026-07-20T00:10:40+00:00,g2_gen3,881d4b7021f09b92,train_g2_equities5,0.38639,12313
2026-07-20T00:10:43+00:00,g2_gen3,d638b69960b1f79f,train_g2_equities5,-1.428993,216
2026-07-20T00:10:45+00:00,g2_gen3,bae9d1bcf93a9e76,train_g2_equities5,0.020774,12306
2026-07-20T00:10:48+00:00,g2_gen3,bf8385ed7feda756,train_g2_equities5,-1.380289,12333
2026-07-20T00:10:52+00:00,g2_gen3,e787d33c623f08d9,train_g2_equities5,-0.176811,12355
2026-07-20T00:10:55+00:00,g2_gen3,a9fe033c5217e1e4,train_g2_equities5,-1.854334,12337
2026-07-20T00:10:59+00:00,g2_gen3,73929c91af1cfcd3,train_g2_equities5,-3.830612,12297
2026-07-20T00:11:02+00:00,g2_gen3,9538981a083d6989,train_g2_equities5,0.148231,12298
2026-07-20T00:11:05+00:00,g2_gen3,8429f8bac50f7436,train_g2_equities5,0.083098,12257
2026-07-20T00:11:08+00:00,g2_gen3,cc3465031404e43e,train_g2_equities5,-4.395935,12359
2026-07-20T00:11:11+00:00,g2_gen3,3f31b0a97f769464,train_g2_equities5,-0.319501,12354
2026-07-20T00:11:15+00:00,g2_gen3,3916a39b718ff67c,train_g2_equities5,-2.606248,12325
2026-07-20T00:11:20+00:00,g2_gen3,5d28cdd19c251ea9,train_g2_equities5,0.573435,12237
2026-07-20T00:11:23+00:00,g2_gen3,6807ef3cf6c4a191,train_g2_equities5,-0.2516,12267
2026-07-20T00:11:26+00:00,g2_gen3,312c417a03eea6f0,train_g2_equities5,0.036154,12324
2026-07-20T00:11:29+00:00,g2_gen3,a99844019cbfdf03,train_g2_equities5,nan,0
2026-07-20T00:11:32+00:00,g2_gen3,a9fe033c5217e1e4,train_g2_equities5,0.832734,12337
2026-07-20T00:11:35+00:00,g2_gen3,37113c6aabebe542,train_g2_equities5,-3.06984,12358
2026-07-20T00:11:37+00:00,g2_gen3,881d4b7021f09b92,train_g2_equities5,-1.448078,12313
2026-07-20T00:11:43+00:00,g2_gen3,26fd7de331917a29,train_g2_equities5,-1.819019,12340
2026-07-20T00:11:47+00:00,g2_gen3,9839ca0582669ded,train_g2_equities5,-0.643554,12266
2026-07-20T00:11:52+00:00,g2_gen3,312c417a03eea6f0,train_g2_equities5,0.826634,12324
2026-07-20T00:11:56+00:00,g2_gen3,62e8f69b3eac51e0,train_g2_equities5,-0.482951,12315
2026-07-20T00:12:02+00:00,g2_gen3,76293d8a5f53ffc8,train_g2_equities5,-2.734104,12349
2026-07-20T00:12:05+00:00,g2_gen3,c7edb9d46596bffa,train_g2_equities5,-2.550219,12296
2026-07-20T00:12:09+00:00,g2_gen3,312c417a03eea6f0,train_g2_equities5,-1.13624,12324
2026-07-20T00:12:11+00:00,g2_gen3,2770e8b33c7a2851,train_g2_equities5,0.684782,12328
2026-07-20T00:12:14+00:00,g2_gen3,20c655bb250a21c2,train_g2_equities5,-0.138724,12320
2026-07-20T00:12:17+00:00,g2_gen3,42dd504e3132337e,train_g2_equities5,-0.399872,12304
2026-07-20T00:12:20+00:00,g2_gen3,20c655bb250a21c2,train_g2_equities5,0.54717,12320
2026-07-20T00:12:23+00:00,g2_gen4,304278b2ef468054,train_g2_equities5,-3.105851,12337
2026-07-20T00:12:26+00:00,g2_gen4,ba2d1cffb397d0d0,train_g2_equities5,-2.662125,12308
2026-07-20T00:12:29+00:00,g2_gen4,d1b85fa7e615e2b9,train_g2_equities5,-1.683666,12354
2026-07-20T00:13:30+00:00,g2_gen4,0393b2d1c7a7a69d,train_g2_equities5,0.036154,12324
2026-07-20T00:13:39+00:00,g2_gen4,f870de5f126cdf15,train_g2_equities5,-2.792924,12358
2026-07-20T00:13:46+00:00,g2_gen4,04e8216f73991d4e,train_g2_equities5,-3.41722,12297
2026-07-20T00:29:33+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.550081,12297
2026-07-20T00:29:35+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.874974,12297
2026-07-20T00:29:36+00:00,g2_gen0,f9b6a53ccdd5bfc9,train_g2_equities5,-1.460678,10863
2026-07-20T00:29:38+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,-4.533933,12358
2026-07-20T00:29:39+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:29:41+00:00,g2_gen0,ce38a9bcabe276cb,train_g2_equities5,-2.553018,12356
2026-07-20T00:29:42+00:00,g2_gen0,09d51de5e3c83344,train_g2_equities5,-0.81264,12278
2026-07-20T00:29:46+00:00,g2_gen0,dd9e42b257451c42,train_g2_equities5,-4.456743,12349
2026-07-20T00:29:48+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.888275,12297
2026-07-20T00:29:50+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,-4.608756,12358
2026-07-20T00:29:52+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:29:56+00:00,g2_gen0,56d73b7ce7c54984,train_g2_equities5,0.50166,12267
2026-07-20T00:29:58+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.741969,12297
2026-07-20T00:29:59+00:00,g2_gen0,c0bf7b49f4f204a0,train_g2_equities5,nan,10
2026-07-20T00:30:00+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-3.067056,12354
2026-07-20T00:30:02+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:30:04+00:00,g2_gen0,ef24c16757e79f87,train_g2_equities5,-2.890374,12343
2026-07-20T00:30:06+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.467852,12297
2026-07-20T00:30:08+00:00,g2_gen0,f7b98123b20acb2c,train_g2_equities5,-2.555184,11521
2026-07-20T00:30:10+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:30:12+00:00,g2_gen0,deb6168b3d4a5f76,train_g2_equities5,-1.055341,246
2026-07-20T00:30:15+00:00,g2_gen0,b45babc64931089b,train_g2_equities5,-5.348703,12352
2026-07-20T00:30:17+00:00,g2_gen0,9da75f74cad2ea42,train_g2_equities5,-3.885274,12346
2026-07-20T00:30:18+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,0.003162,12338
2026-07-20T00:30:20+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.692515,12297
2026-07-20T00:30:25+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:30:26+00:00,g2_gen0,d86b2281825f5616,train_g2_equities5,-2.147753,12357
2026-07-20T00:30:28+00:00,g2_gen0,119c6008a0ad98bd,train_g2_equities5,0.661194,12324
2026-07-20T00:30:30+00:00,g2_gen0,263f1922dd8e9482,train_g2_equities5,-0.866509,12292
2026-07-20T00:30:32+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,-1.654092,12338
2026-07-20T00:30:34+00:00,g2_gen0,f4293c113f7d3137,train_g2_equities5,-1.54596,12341
2026-07-20T00:30:39+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.620855,12297
2026-07-20T00:30:41+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.741969,12297
2026-07-20T00:30:42+00:00,g2_gen0,99d939d50c2d6c8b,train_g2_equities5,0.067645,12293
2026-07-20T00:30:44+00:00,g2_gen0,cfd869a99edf1619,train_g2_equities5,-2.661845,3573
2026-07-20T00:30:45+00:00,g2_gen0,cca3bf3a73f18d38,train_g2_equities5,-4.395935,12359
2026-07-20T00:30:47+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:30:48+00:00,g2_gen0,f646a39fe0f61b62,train_g2_equities5,-4.173732,7880
2026-07-20T00:30:50+00:00,g2_gen0,1e0d3b63b2aaba2b,train_g2_equities5,-0.989789,12276
2026-07-20T00:30:53+00:00,g2_gen0,14f13acb234579ce,train_g2_equities5,-1.003649,12200
2026-07-20T00:30:54+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-2.185586,12354
2026-07-20T00:30:56+00:00,g2_gen0,7dff7678c7ef9d84,train_g2_equities5,-0.12114,8006
2026-07-20T00:31:00+00:00,g2_gen0,910cc67266383de9,train_g2_equities5,-3.685789,12340
2026-07-20T00:31:01+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,1.087363,12354
2026-07-20T00:31:04+00:00,g2_gen0,e028c210638d1d62,train_g2_equities5,-1.417792,12335
2026-07-20T00:31:07+00:00,g2_gen0,2674ea8b93a8e54e,train_g2_equities5,-0.729862,12290
2026-07-20T00:31:09+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,0.662984,12358
2026-07-20T00:31:11+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-1.297295,12354
2026-07-20T00:31:12+00:00,g2_gen0,46045a98562e5cfd,train_g2_equities5,0.258011,12313
2026-07-20T00:31:14+00:00,g2_gen0,2195f5acd4977b8c,train_g2_equities5,-4.167778,12337
2026-07-20T00:31:16+00:00,g2_gen0,81bccba55f8830ab,train_g2_equities5,-2.397973,12328
2026-07-20T00:31:17+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,-3.55475,12338
2026-07-20T00:31:19+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:31:20+00:00,g2_gen0,81bccba55f8830ab,train_g2_equities5,-0.647342,12328
2026-07-20T00:31:23+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.325145,12297
2026-07-20T00:31:24+00:00,g2_gen0,93c88e39a1b3a5c9,train_g2_equities5,-1.708294,12345
2026-07-20T00:31:26+00:00,g2_gen0,6ed205d6aba62a41,train_g2_equities5,-1.88899,12288
2026-07-20T00:31:28+00:00,g2_gen0,aa6858c7fa0aeabc,train_g2_equities5,0.168115,6683
2026-07-20T00:31:29+00:00,g2_gen0,46045a98562e5cfd,train_g2_equities5,0.649427,12313
2026-07-20T00:31:31+00:00,g2_gen0,eaf59440fd3cb891,train_g2_equities5,-0.290849,12308
2026-07-20T00:31:34+00:00,g2_gen0,d327035e8eee3ac1,train_g2_equities5,-1.693708,11543
2026-07-20T00:31:39+00:00,g2_gen0,62b50ab53fa8a037,train_g2_equities5,-1.661969,12284
2026-07-20T00:31:41+00:00,g2_gen0,8dffa7dd38ac625c,train_g2_equities5,-0.822393,12329
2026-07-20T00:31:43+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-2.874027,12354
2026-07-20T00:31:45+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:31:47+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:31:49+00:00,g2_gen0,bf87f4865ca44f4a,train_g2_equities5,-2.538656,11534
2026-07-20T00:31:50+00:00,g2_gen0,0b643c915e09ed8c,train_g2_equities5,-1.751315,12317
2026-07-20T00:31:53+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-1.039415,12297
2026-07-20T00:31:56+00:00,g2_gen0,dd74249b80a70838,train_g2_equities5,-1.850264,11377
2026-07-20T00:31:58+00:00,g2_gen0,d86b2281825f5616,train_g2_equities5,-1.275951,12357
2026-07-20T00:31:59+00:00,g2_gen0,532fff63a0de14f9,train_g2_equities5,-2.66988,12353
2026-07-20T00:32:01+00:00,g2_gen0,81bccba55f8830ab,train_g2_equities5,-1.411604,12328
2026-07-20T00:32:04+00:00,g2_gen0,2c9dbfbea8e8ef5d,train_g2_equities5,-0.741432,12299
2026-07-20T00:32:06+00:00,g2_gen0,37e780e1178a54b9,train_g2_equities5,-3.25904,11553
2026-07-20T00:32:08+00:00,g2_gen0,46045a98562e5cfd,train_g2_equities5,0.395035,12313
2026-07-20T00:32:09+00:00,g2_gen0,532fff63a0de14f9,train_g2_equities5,-0.756862,12353
2026-07-20T00:32:11+00:00,g2_gen0,532fff63a0de14f9,train_g2_equities5,-2.133493,12353
2026-07-20T00:32:13+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.296593,12297
2026-07-20T00:32:15+00:00,g2_gen0,d86b2281825f5616,train_g2_equities5,-2.71669,12357
2026-07-20T00:32:17+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,-2.97151,12338
2026-07-20T00:32:20+00:00,g2_gen0,263f1922dd8e9482,train_g2_equities5,-1.22962,12292
2026-07-20T00:32:23+00:00,g2_gen0,b45babc64931089b,train_g2_equities5,-2.518002,12352
2026-07-20T00:32:25+00:00,g2_gen0,239a301103758221,train_g2_equities5,-3.059995,10905
2026-07-20T00:32:27+00:00,g2_gen0,a4f851cb8f300132,train_g2_equities5,-1.04767,12148
2026-07-20T00:32:29+00:00,g2_gen0,6823ec9e93ee9f32,train_g2_equities5,-3.367731,12272
2026-07-20T00:32:32+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,0.288311,12358
2026-07-20T00:32:33+00:00,g2_gen0,dfeaa9db7eafa7fa,train_g2_equities5,-0.311973,11720
2026-07-20T00:32:35+00:00,g2_gen0,93c88e39a1b3a5c9,train_g2_equities5,0.368272,12345
2026-07-20T00:32:36+00:00,g2_gen0,8dffa7dd38ac625c,train_g2_equities5,-0.864499,12329
2026-07-20T00:32:38+00:00,g2_gen1,c09dec70516cf6f5,train_g2_equities5,-0.110645,12308
2026-07-20T00:32:40+00:00,g2_gen1,c2a8d532ab158641,train_g2_equities5,nan,0
2026-07-20T00:32:41+00:00,g2_gen1,e6b78bb948cc0ede,train_g2_equities5,0.446748,12348
2026-07-20T00:44:33+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.550081,12297
2026-07-20T00:44:34+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.874974,12297
2026-07-20T00:44:35+00:00,g2_gen0,f9b6a53ccdd5bfc9,train_g2_equities5,-1.460678,10863
2026-07-20T00:44:37+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,-4.533933,12358
2026-07-20T00:44:38+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:44:39+00:00,g2_gen0,ce38a9bcabe276cb,train_g2_equities5,-2.553018,12356
2026-07-20T00:44:40+00:00,g2_gen0,09d51de5e3c83344,train_g2_equities5,-0.81264,12278
2026-07-20T00:44:43+00:00,g2_gen0,dd9e42b257451c42,train_g2_equities5,-4.456743,12349
2026-07-20T00:44:45+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.888275,12297
2026-07-20T00:44:46+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,-4.608756,12358
2026-07-20T00:44:48+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:44:51+00:00,g2_gen0,56d73b7ce7c54984,train_g2_equities5,0.50166,12267
2026-07-20T00:44:53+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.741969,12297
2026-07-20T00:44:54+00:00,g2_gen0,c0bf7b49f4f204a0,train_g2_equities5,nan,10
2026-07-20T00:44:55+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-3.067056,12354
2026-07-20T00:44:56+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:44:58+00:00,g2_gen0,ef24c16757e79f87,train_g2_equities5,-2.890374,12343
2026-07-20T00:45:00+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.467852,12297
2026-07-20T00:45:01+00:00,g2_gen0,f7b98123b20acb2c,train_g2_equities5,-2.555184,11521
2026-07-20T00:45:03+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:45:05+00:00,g2_gen0,deb6168b3d4a5f76,train_g2_equities5,-1.055341,246
2026-07-20T00:45:07+00:00,g2_gen0,b45babc64931089b,train_g2_equities5,-5.348703,12352
2026-07-20T00:45:08+00:00,g2_gen0,9da75f74cad2ea42,train_g2_equities5,-3.885274,12346
2026-07-20T00:45:10+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,0.003162,12338
2026-07-20T00:45:11+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.692515,12297
2026-07-20T00:45:15+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:45:16+00:00,g2_gen0,d86b2281825f5616,train_g2_equities5,-2.147753,12357
2026-07-20T00:45:18+00:00,g2_gen0,119c6008a0ad98bd,train_g2_equities5,0.661194,12324
2026-07-20T00:45:20+00:00,g2_gen0,263f1922dd8e9482,train_g2_equities5,-0.866509,12292
2026-07-20T00:45:21+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,-1.654092,12338
2026-07-20T00:45:23+00:00,g2_gen0,f4293c113f7d3137,train_g2_equities5,-1.54596,12341
2026-07-20T00:45:27+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.620855,12297
2026-07-20T00:45:29+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.741969,12297
2026-07-20T00:45:30+00:00,g2_gen0,99d939d50c2d6c8b,train_g2_equities5,0.067645,12293
2026-07-20T00:45:32+00:00,g2_gen0,cfd869a99edf1619,train_g2_equities5,-2.661845,3573
2026-07-20T00:45:33+00:00,g2_gen0,cca3bf3a73f18d38,train_g2_equities5,-4.395935,12359
2026-07-20T00:45:34+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:45:36+00:00,g2_gen0,f646a39fe0f61b62,train_g2_equities5,-4.173732,7880
2026-07-20T00:45:37+00:00,g2_gen0,1e0d3b63b2aaba2b,train_g2_equities5,-0.989789,12276
2026-07-20T00:45:39+00:00,g2_gen0,14f13acb234579ce,train_g2_equities5,-1.003649,12200
2026-07-20T00:45:41+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-2.185586,12354
2026-07-20T00:45:42+00:00,g2_gen0,7dff7678c7ef9d84,train_g2_equities5,-0.12114,8006
2026-07-20T00:45:45+00:00,g2_gen0,910cc67266383de9,train_g2_equities5,-3.685789,12340
2026-07-20T00:45:46+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,1.087363,12354
2026-07-20T00:45:49+00:00,g2_gen0,e028c210638d1d62,train_g2_equities5,-1.417792,12335
2026-07-20T00:45:52+00:00,g2_gen0,2674ea8b93a8e54e,train_g2_equities5,-0.729862,12290
2026-07-20T00:45:53+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,0.662984,12358
2026-07-20T00:45:55+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-1.297295,12354
2026-07-20T00:45:56+00:00,g2_gen0,46045a98562e5cfd,train_g2_equities5,0.258011,12313
2026-07-20T00:45:57+00:00,g2_gen0,2195f5acd4977b8c,train_g2_equities5,-4.167778,12337
2026-07-20T00:45:59+00:00,g2_gen0,81bccba55f8830ab,train_g2_equities5,-2.397973,12328
2026-07-20T00:46:00+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,-3.55475,12338
2026-07-20T00:46:01+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:46:02+00:00,g2_gen0,81bccba55f8830ab,train_g2_equities5,-0.647342,12328
2026-07-20T00:46:04+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-2.325145,12297
2026-07-20T00:46:06+00:00,g2_gen0,93c88e39a1b3a5c9,train_g2_equities5,-1.708294,12345
2026-07-20T00:46:07+00:00,g2_gen0,6ed205d6aba62a41,train_g2_equities5,-1.88899,12288
2026-07-20T00:46:08+00:00,g2_gen0,aa6858c7fa0aeabc,train_g2_equities5,0.168115,6683
2026-07-20T00:46:10+00:00,g2_gen0,46045a98562e5cfd,train_g2_equities5,0.649427,12313
2026-07-20T00:46:11+00:00,g2_gen0,eaf59440fd3cb891,train_g2_equities5,-0.290849,12308
2026-07-20T00:46:13+00:00,g2_gen0,d327035e8eee3ac1,train_g2_equities5,-1.693708,11543
2026-07-20T00:46:14+00:00,g2_gen0,62b50ab53fa8a037,train_g2_equities5,-1.661969,12284
2026-07-20T00:46:16+00:00,g2_gen0,8dffa7dd38ac625c,train_g2_equities5,-0.822393,12329
2026-07-20T00:46:17+00:00,g2_gen0,b3f4b8c835bfbff6,train_g2_equities5,-2.874027,12354
2026-07-20T00:46:18+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:46:20+00:00,g2_gen0,2fdb343f878a6622,train_g2_equities5,nan,0
2026-07-20T00:46:22+00:00,g2_gen0,bf87f4865ca44f4a,train_g2_equities5,-2.538656,11534
2026-07-20T00:46:23+00:00,g2_gen0,0b643c915e09ed8c,train_g2_equities5,-1.751315,12317
2026-07-20T00:46:25+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-1.039415,12297
2026-07-20T00:46:27+00:00,g2_gen0,dd74249b80a70838,train_g2_equities5,-1.850264,11377
2026-07-20T00:46:28+00:00,g2_gen0,d86b2281825f5616,train_g2_equities5,-1.275951,12357
2026-07-20T00:46:30+00:00,g2_gen0,532fff63a0de14f9,train_g2_equities5,-2.66988,12353
2026-07-20T00:46:31+00:00,g2_gen0,81bccba55f8830ab,train_g2_equities5,-1.411604,12328
2026-07-20T00:46:34+00:00,g2_gen0,2c9dbfbea8e8ef5d,train_g2_equities5,-0.741432,12299
2026-07-20T00:46:35+00:00,g2_gen0,37e780e1178a54b9,train_g2_equities5,-3.25904,11553
2026-07-20T00:46:37+00:00,g2_gen0,46045a98562e5cfd,train_g2_equities5,0.395035,12313
2026-07-20T00:46:39+00:00,g2_gen0,532fff63a0de14f9,train_g2_equities5,-0.756862,12353
2026-07-20T00:46:41+00:00,g2_gen0,532fff63a0de14f9,train_g2_equities5,-2.133493,12353
2026-07-20T00:46:43+00:00,g2_gen0,02c56cda151b0f9c,train_g2_equities5,-0.296593,12297
2026-07-20T00:46:45+00:00,g2_gen0,d86b2281825f5616,train_g2_equities5,-2.71669,12357
2026-07-20T00:46:47+00:00,g2_gen0,9c1abcd8e60348bd,train_g2_equities5,-2.97151,12338
2026-07-20T00:46:49+00:00,g2_gen0,263f1922dd8e9482,train_g2_equities5,-1.22962,12292
2026-07-20T00:46:52+00:00,g2_gen0,b45babc64931089b,train_g2_equities5,-2.518002,12352
2026-07-20T00:46:53+00:00,g2_gen0,239a301103758221,train_g2_equities5,-3.059995,10905
2026-07-20T00:46:56+00:00,g2_gen0,a4f851cb8f300132,train_g2_equities5,-1.04767,12148
2026-07-20T00:46:58+00:00,g2_gen0,6823ec9e93ee9f32,train_g2_equities5,-3.367731,12272
2026-07-20T00:47:00+00:00,g2_gen0,f7e893ec846ab01b,train_g2_equities5,0.288311,12358
2026-07-20T00:47:01+00:00,g2_gen0,dfeaa9db7eafa7fa,train_g2_equities5,-0.311973,11720
2026-07-20T00:47:02+00:00,g2_gen0,93c88e39a1b3a5c9,train_g2_equities5,0.368272,12345
2026-07-20T00:47:04+00:00,g2_gen0,8dffa7dd38ac625c,train_g2_equities5,-0.864499,12329
2026-07-20T00:47:05+00:00,g2_gen1,c09dec70516cf6f5,train_g2_equities5,-0.110645,12308
2026-07-20T00:47:06+00:00,g2_gen1,c2a8d532ab158641,train_g2_equities5,nan,0
2026-07-20T00:47:08+00:00,g2_gen1,e6b78bb948cc0ede,train_g2_equities5,0.446748,12348
2026-07-20T00:47:09+00:00,g2_gen1,e05ef5628c27c022,train_g2_equities5,-0.30098,12329
2026-07-20T00:47:12+00:00,g2_gen1,d5e70f3eef99e35e,train_g2_equities5,-3.895289,12258
2026-07-20T00:47:14+00:00,g2_gen1,6d7019863e008f3c,train_g2_equities5,0.832734,12337
2026-07-20T00:47:15+00:00,g2_gen1,d5c6812b352482ea,train_g2_equities5,-2.700352,12338
2026-07-20T00:47:17+00:00,g2_gen1,88055f3ccb8c15c5,train_g2_equities5,-1.388223,12303
2026-07-20T00:47:18+00:00,g2_gen1,5fa04099cfd8563c,train_g2_equities5,-0.759745,12340
2026-07-20T00:47:21+00:00,g2_gen1,3f7082e1afc3887b,train_g2_equities5,0.111338,12299
2026-07-20T00:47:23+00:00,g2_gen1,c866d1e4216063d3,train_g2_equities5,-2.737432,12297
2026-07-20T00:47:25+00:00,g2_gen1,6691874c981ec3c7,train_g2_equities5,-2.784798,12356
2026-07-20T00:47:27+00:00,g2_gen1,c866d1e4216063d3,train_g2_equities5,-1.250498,12297
2026-07-20T00:47:29+00:00,g2_gen1,9676851808a62491,train_g2_equities5,-1.220157,12267
2026-07-20T00:47:30+00:00,g2_gen1,d5c6812b352482ea,train_g2_equities5,-1.058596,12338
2026-07-20T00:47:32+00:00,g2_gen1,e05ef5628c27c022,train_g2_equities5,-1.780239,12329
2026-07-20T00:47:33+00:00,g2_gen1,9676851808a62491,train_g2_equities5,-1.498253,12267
2026-07-20T00:47:35+00:00,g2_gen1,d84e927a5fab4696,train_g2_equities5,-1.125378,12283
2026-07-20T00:47:36+00:00,g2_gen1,85cfeac19c85acf3,train_g2_equities5,-2.895474,12332
2026-07-20T00:47:38+00:00,g2_gen1,6d7019863e008f3c,train_g2_equities5,0.000788,12337
2026-07-20T00:47:39+00:00,g2_gen1,d5c6812b352482ea,train_g2_equities5,0.155062,12338
2026-07-20T00:47:42+00:00,g2_gen1,530c3c45d50430e2,train_g2_equities5,-0.279558,12324
2026-07-20T00:47:43+00:00,g2_gen1,0cc12690756a2d5e,train_g2_equities5,0.565246,12311
2026-07-20T00:47:44+00:00,g2_gen1,d5c6812b352482ea,train_g2_equities5,-1.647617,12338
2026-07-20T00:47:46+00:00,g2_gen1,e05ef5628c27c022,train_g2_equities5,-0.305083,12329
2026-07-20T00:47:47+00:00,g2_gen1,c09dec70516cf6f5,train_g2_equities5,-0.167414,12308
2026-07-20T00:47:49+00:00,g2_gen1,07553cf3db46d5c2,train_g2_equities5,-2.854787,12358
